id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,forty_plus_indicator,credit_age
69442,5000.0,RENT,50000.0,24.53,0.21600000000000003,0.0,0,Under Forty,5986
69444,6075.0,RENT,27000.0,18.62,0.1522,0.0,0,Under Forty,11616
69445,8500.0,MORTGAGE,57200.0,17.85,0.1885,0.0,0,Over Forty,6077
69447,24000.0,MORTGAGE,114107.0,7.08,0.0603,0.0,0,Over Forty,8694
69451,8000.0,MORTGAGE,70000.0,19.63,0.0971,0.0,0,Over Forty,11982
69463,6075.0,RENT,22000.0,20.73,0.08900000000000001,0.0,0,Under Forty,8543
69468,17050.0,OWN,39000.0,31.56,0.1305,0.0,0,Under Forty,7629
69470,4125.0,RENT,15000.0,5.68,0.1155,0.0,0,Under Forty,4646
69471,17000.0,MORTGAGE,110000.0,15.99,0.0971,0.0,0,Under Forty,9790
69472,11000.0,MORTGAGE,90000.0,11.64,0.1522,0.0,1,Under Forty,8602
69473,7000.0,MORTGAGE,61000.0,18.45,0.1235,0.0,0,Over Forty,14265
69476,24000.0,MORTGAGE,125000.0,6.47,0.1155,0.0,0,Under Forty,12408
69480,1400.0,MORTGAGE,55000.0,27.82,0.19519999999999998,0.0,0,Over Forty,9943
69482,10000.0,RENT,51250.0,13.04,0.1825,0.0,0,Under Forty,6015
69485,6000.0,RENT,90000.0,25.67,0.1825,0.0,0,Over Forty,6929
69489,32000.0,RENT,93000.0,23.38,0.1368,0.0,0,Over Forty,13596
69490,7000.0,MORTGAGE,92000.0,18.2,0.079,0.0,0,Under Forty,7933
69491,2500.0,MORTGAGE,28000.0,19.59,0.235,0.0,0,Under Forty,4311
69494,28000.0,MORTGAGE,90000.0,24.34,0.1368,0.0,0,Under Forty,6260
69495,6000.0,OWN,40000.0,13.7,0.1305,0.0,0,Under Forty,10582
69504,8150.0,RENT,37000.0,20.4,0.1522,0.0,0,Over Forty,8178
69506,8400.0,RENT,34000.0,24.67,0.1155,0.0,1,Under Forty,9578
69507,7800.0,OWN,55400.0,14.71,0.17559999999999998,0.0,0,Under Forty,5437
69510,8000.0,MORTGAGE,30000.0,14.36,0.1155,0.0,0,Under Forty,5833
69515,8875.0,MORTGAGE,32000.0,26.74,0.10640000000000001,0.0,0,Over Forty,6260
69516,10000.0,MORTGAGE,75000.0,9.04,0.1885,0.0,0,Under Forty,8543
69517,10575.0,MORTGAGE,45000.0,7.71,0.1155,0.0,0,Under Forty,5315
69519,15000.0,MORTGAGE,103000.0,4.21,0.0603,0.0,0,Over Forty,9578
69522,5000.0,RENT,20800.0,26.09,0.08900000000000001,0.0,0,Under Forty,9820
69523,10550.0,MORTGAGE,107000.0,15.06,0.1235,0.0,0,Under Forty,8178
69524,5500.0,RENT,55000.0,21.32,0.1235,0.0,0,Under Forty,10155
69526,10000.0,OWN,34000.0,14.4,0.1305,0.0,0,Over Forty,12196
69527,4500.0,MORTGAGE,105000.0,13.1,0.20309999999999997,0.0,0,Under Forty,6868
69529,6500.0,MORTGAGE,150000.0,8.01,0.0603,0.0,0,Over Forty,14996
69533,10000.0,OWN,32400.0,5.41,0.079,0.0,0,Under Forty,9274
69538,18000.0,MORTGAGE,130000.0,15.96,0.079,0.0,0,Under Forty,8025
69539,10000.0,RENT,50000.0,22.85,0.1588,0.0,0,Under Forty,9455
69540,6000.0,RENT,55000.0,13.18,0.1588,0.0,1,Under Forty,4707
69546,12875.0,RENT,51960.0,26.17,0.1305,0.0,0,Under Forty,7110
69548,7000.0,MORTGAGE,80000.0,6.78,0.0971,0.0,0,Under Forty,6656
69551,7000.0,RENT,65000.0,9.78,0.17559999999999998,0.0,0,Over Forty,6625
69553,1800.0,OWN,33000.0,8.51,0.2115,0.0,1,Under Forty,4799
69554,10000.0,RENT,31000.0,20.28,0.1825,0.0,1,Over Forty,8117
69555,12000.0,RENT,63500.0,13.62,0.08900000000000001,0.0,0,Over Forty,12408
69556,15250.0,MORTGAGE,42000.0,21.53,0.0971,0.0,0,Under Forty,6199
69561,5000.0,MORTGAGE,59733.0,30.36,0.1368,0.0,0,Over Forty,7325
69564,9250.0,OWN,28000.0,8.54,0.1155,0.0,0,Under Forty,7691
69567,8000.0,RENT,25000.0,26.83,0.1155,0.0,0,Under Forty,4494
69568,8000.0,OWN,27000.0,23.11,0.1305,0.0,0,Under Forty,6776
69571,3500.0,OWN,29700.0,16.12,0.1825,0.0,0,Under Forty,5772
69573,6800.0,OWN,38000.0,27.41,0.1678,0.0,1,Under Forty,13320
69576,12500.0,RENT,48000.0,7.95,0.1305,0.0,0,Under Forty,9394
69577,5325.0,MORTGAGE,30000.0,10.56,0.1235,0.0,1,Under Forty,4585
69580,7975.0,MORTGAGE,45000.0,17.97,0.10640000000000001,0.0,0,Under Forty,5042
69584,21000.0,RENT,117500.0,11.57,0.1305,0.0,0,Over Forty,6776
69585,3000.0,MORTGAGE,55000.0,10.32,0.19519999999999998,0.0,0,Over Forty,7416
69586,11600.0,RENT,50000.0,13.68,0.10640000000000001,0.0,0,Under Forty,8298
69588,8875.0,RENT,26000.0,13.34,0.1235,0.0,0,Under Forty,8390
69589,9000.0,RENT,50000.0,19.66,0.079,0.0,0,Under Forty,8178
69593,7000.0,MORTGAGE,84000.0,6.39,0.079,0.0,0,Under Forty,12135
69594,15000.0,RENT,58000.0,7.26,0.1305,0.0,0,Over Forty,6776
69599,11100.0,RENT,45000.0,4.43,0.1678,0.0,0,Under Forty,4677
69601,11500.0,MORTGAGE,34000.0,27.42,0.08900000000000001,0.0,0,Over Forty,10155
69602,13200.0,MORTGAGE,49791.0,30.89,0.1368,0.0,0,Under Forty,7507
69608,7125.0,MORTGAGE,57200.0,33.04,0.1678,0.0,0,Over Forty,5256
69613,8000.0,RENT,90000.0,2.33,0.235,0.0,0,Under Forty,10032
69615,4000.0,RENT,55000.0,19.45,0.10640000000000001,0.0,0,Under Forty,6107
69616,8400.0,MORTGAGE,60000.0,29.09,0.10640000000000001,0.0,0,Under Forty,6230
69624,9000.0,MORTGAGE,260000.0,6.34,0.1235,0.0,0,Under Forty,11799
69625,10000.0,MORTGAGE,108000.0,18.53,0.1678,0.0,0,Over Forty,8999
69628,24000.0,RENT,59000.0,25.34,0.1235,0.0,0,Over Forty,7507
69629,6000.0,RENT,37000.0,22.24,0.1588,0.0,1,Under Forty,6168
69631,8900.0,MORTGAGE,50000.0,24.74,0.1235,0.0,0,Under Forty,7568
69632,18000.0,MORTGAGE,70000.0,34.75,0.20309999999999997,0.0,0,Over Forty,8298
69634,10500.0,MORTGAGE,55000.0,12.76,0.1522,0.0,0,Over Forty,6260
69635,2000.0,MORTGAGE,88000.0,10.8,0.19519999999999998,0.0,1,Under Forty,5346
69638,2300.0,MORTGAGE,27480.0,20.74,0.1368,0.0,0,Under Forty,9182
69640,8000.0,MORTGAGE,38000.0,10.86,0.1588,0.0,0,Under Forty,4919
69641,12500.0,MORTGAGE,86000.0,12.73,0.1155,0.0,0,Over Forty,8056
69643,10625.0,RENT,31875.72,30.46,0.1825,0.0,1,Under Forty,8237
69644,7000.0,MORTGAGE,97120.0,2.97,0.222,0.0,0,Under Forty,7782
69645,2525.0,MORTGAGE,28000.0,21.94,0.1678,0.0,0,Under Forty,11404
69647,20800.0,MORTGAGE,76000.0,31.34,0.1235,0.0,0,Over Forty,7294
69651,24000.0,MORTGAGE,72000.0,3.35,0.0603,0.0,0,Under Forty,6533
69657,6400.0,OWN,30000.0,20.28,0.1235,0.0,0,Under Forty,4919
69659,7200.0,RENT,78500.0,25.22,0.10640000000000001,0.0,0,Under Forty,12439
69661,4750.0,MORTGAGE,101000.0,13.59,0.19519999999999998,0.0,0,Under Forty,14843
69664,28000.0,MORTGAGE,125000.0,2.46,0.1235,0.0,0,Over Forty,8999
69668,14400.0,OWN,47000.0,34.75,0.1235,0.0,1,Under Forty,9667
69671,12000.0,MORTGAGE,50000.0,22.68,0.0762,0.0,0,Under Forty,5315
69673,4000.0,RENT,57000.0,4.51,0.20309999999999997,0.0,0,Over Forty,8117
69675,11000.0,MORTGAGE,53099.28,15.62,0.1235,0.0,0,Over Forty,8117
69676,15000.0,MORTGAGE,70000.0,9.79,0.1588,0.0,0,Over Forty,12255
69687,10000.0,MORTGAGE,36000.0,10.7,0.1155,0.0,0,Under Forty,7782
69689,5000.0,RENT,60000.0,24.34,0.1825,0.0,0,Under Forty,9121
69692,10000.0,RENT,42000.0,17.52,0.10640000000000001,0.0,0,Under Forty,7476
69694,17200.0,RENT,67000.0,18.0,0.1885,0.0,0,Over Forty,6745
69696,28000.0,MORTGAGE,140000.0,11.78,0.079,0.0,0,Over Forty,11524
69699,7200.0,MORTGAGE,61000.0,14.16,0.0603,0.0,0,Over Forty,12804
69700,10000.0,RENT,65500.0,31.04,0.19519999999999998,0.0,0,Over Forty,8178
69701,3700.0,MORTGAGE,57000.0,27.37,0.19519999999999998,0.0,1,Under Forty,7447
69707,1550.0,RENT,43680.0,8.1,0.2115,0.0,0,Under Forty,5407
69708,2000.0,MORTGAGE,54696.0,19.94,0.0762,0.0,0,Under Forty,7294
69712,35000.0,MORTGAGE,120000.0,22.41,0.1155,0.0,0,Under Forty,9851
69713,16000.0,MORTGAGE,60000.0,20.5,0.0971,0.0,0,Over Forty,11493
69719,15000.0,MORTGAGE,107000.0,25.01,0.1368,0.0,0,Over Forty,11281
69730,9000.0,MORTGAGE,79800.0,12.63,0.20309999999999997,0.0,0,Under Forty,9698
69732,5175.0,OWN,42000.0,25.74,0.1155,0.0,0,Under Forty,6929
69737,15000.0,MORTGAGE,98000.0,19.73,0.10640000000000001,0.0,0,Over Forty,7416
69738,7500.0,RENT,30000.0,9.4,0.19519999999999998,0.0,0,Under Forty,4341
69744,21000.0,MORTGAGE,116464.0,6.64,0.0603,0.0,0,Under Forty,13747
69745,6000.0,MORTGAGE,30000.0,10.4,0.10640000000000001,0.0,0,Under Forty,7964
69747,10200.0,MORTGAGE,160000.0,13.33,0.0971,0.0,0,Over Forty,8206
69748,3600.0,MORTGAGE,40000.0,5.82,0.1522,0.0,1,Under Forty,5894
69752,15000.0,RENT,67691.0,30.33,0.20800000000000002,0.0,0,Over Forty,4525
69753,1500.0,MORTGAGE,41400.0,22.14,0.1588,0.0,0,Under Forty,8786
69754,10000.0,MORTGAGE,60000.0,6.92,0.0603,0.0,0,Under Forty,7416
69760,6000.0,MORTGAGE,40000.0,11.87,0.1155,0.0,0,Under Forty,5407
69763,5000.0,MORTGAGE,60000.0,2.72,0.08900000000000001,0.0,0,Over Forty,8877
69764,15000.0,RENT,52000.0,15.88,0.0971,0.0,0,Under Forty,7813
69765,9600.0,MORTGAGE,45000.0,18.61,0.10640000000000001,0.0,0,Under Forty,10216
69767,30000.0,MORTGAGE,234000.0,11.18,0.1235,0.0,1,Under Forty,6533
69768,21000.0,MORTGAGE,80000.0,14.33,0.17559999999999998,0.0,0,Under Forty,5529
69775,5950.0,MORTGAGE,48100.0,23.41,0.1678,0.0,0,Under Forty,7294
69778,12000.0,RENT,72000.0,8.18,0.079,0.0,0,Under Forty,6595
69786,8325.0,RENT,25000.0,10.42,0.10640000000000001,0.0,0,Under Forty,4038
69787,15000.0,RENT,81000.0,18.96,0.1155,0.0,0,Under Forty,5376
69789,4000.0,MORTGAGE,73882.0,12.98,0.1235,0.0,0,Under Forty,7660
69790,12000.0,RENT,47104.0,31.74,0.1588,0.0,1,Under Forty,7752
69791,6400.0,MORTGAGE,135000.0,5.77,0.1522,0.0,0,Under Forty,7202
69792,2950.0,RENT,50000.0,21.12,0.1155,0.0,0,Over Forty,8237
69793,30000.0,RENT,123600.0,9.37,0.20309999999999997,2.0,1,Over Forty,9425
69794,9500.0,MORTGAGE,76000.0,25.74,0.10640000000000001,0.0,0,Over Forty,8237
69796,10000.0,MORTGAGE,73000.0,18.12,0.1368,5.0,0,Under Forty,7082
69799,18000.0,MORTGAGE,80000.0,31.8,0.1433,0.0,0,Under Forty,7629
69800,13475.0,RENT,50000.0,31.94,0.1305,0.0,0,Over Forty,11159
69801,10600.0,RENT,42300.0,33.84,0.1155,0.0,0,Under Forty,5833
69802,3200.0,MORTGAGE,72331.77,1.62,0.1678,0.0,0,Over Forty,9698
69803,12500.0,MORTGAGE,120000.0,12.99,0.0971,0.0,0,Under Forty,7294
69807,12000.0,RENT,50000.0,9.87,0.10640000000000001,0.0,0,Under Forty,5376
69808,5000.0,RENT,68000.0,14.14,0.1678,0.0,1,Under Forty,7386
69810,19000.0,MORTGAGE,57000.0,21.09,0.10640000000000001,0.0,0,Under Forty,4981
69811,20000.0,OWN,58500.0,21.76,0.10640000000000001,0.0,0,Under Forty,8543
69812,12000.0,MORTGAGE,55000.0,23.79,0.1678,0.0,0,Under Forty,6533
69813,15350.0,MORTGAGE,55555.0,28.1,0.08900000000000001,0.0,0,Over Forty,11585
69818,10800.0,OWN,100000.0,12.12,0.1522,0.0,0,Under Forty,6745
69819,16000.0,RENT,55000.0,19.37,0.1305,0.0,1,Over Forty,8633
69820,20000.0,MORTGAGE,65000.0,31.68,0.10640000000000001,0.0,0,Under Forty,11159
69821,5600.0,OWN,61000.0,11.37,0.1678,6.0,0,Under Forty,9667
69828,1000.0,RENT,18000.0,22.67,0.19519999999999998,0.0,0,Under Forty,5134
69830,5000.0,MORTGAGE,100000.0,26.52,0.0971,0.0,0,Over Forty,12620
69833,7550.0,RENT,35000.0,23.9,0.1885,0.0,0,Under Forty,6503
69834,20000.0,MORTGAGE,75000.0,19.1,0.0762,0.0,0,Under Forty,11128
69837,13250.0,RENT,48222.0,27.5,0.1522,0.0,0,Over Forty,5711
69840,8400.0,MORTGAGE,52000.0,18.76,0.1155,0.0,0,Under Forty,7110
69843,7800.0,RENT,40000.0,10.08,0.1155,0.0,1,Over Forty,4950
69844,22250.0,MORTGAGE,50400.0,4.81,0.10640000000000001,0.0,0,Under Forty,7110
69845,3000.0,MORTGAGE,49000.0,10.9,0.1235,0.0,0,Over Forty,10643
69846,5000.0,RENT,48000.0,15.3,0.0971,0.0,0,Under Forty,5772
69847,7300.0,RENT,26488.8,28.65,0.1235,0.0,0,Under Forty,5802
69851,8800.0,MORTGAGE,95000.0,18.28,0.1433,0.0,0,Over Forty,11190
69853,30000.0,RENT,100000.0,16.9,0.1522,0.0,0,Under Forty,5195
69856,8450.0,OWN,25200.0,27.57,0.1825,0.0,0,Over Forty,6533
69857,9600.0,MORTGAGE,125000.0,14.54,0.0662,0.0,0,Over Forty,10551
69862,30000.0,MORTGAGE,91000.0,21.02,0.1368,0.0,0,Over Forty,8755
69864,12200.0,RENT,78000.0,4.35,0.10640000000000001,0.0,0,Under Forty,5955
69866,15000.0,MORTGAGE,100000.0,15.47,0.10640000000000001,0.0,0,Under Forty,6898
69867,21000.0,RENT,80000.0,27.86,0.1368,0.0,0,Under Forty,8268
69869,22000.0,MORTGAGE,50000.0,23.9,0.10640000000000001,0.0,0,Under Forty,8329
69871,15000.0,RENT,45000.0,26.35,0.20800000000000002,0.0,0,Under Forty,6472
69875,9000.0,MORTGAGE,55000.0,19.37,0.079,0.0,0,Over Forty,7660
69879,20000.0,RENT,77500.0,27.21,0.1825,0.0,0,Under Forty,8512
69882,10000.0,MORTGAGE,29000.0,24.95,0.1305,0.0,0,Under Forty,6776
69883,8000.0,MORTGAGE,62534.0,17.83,0.1155,0.0,0,Under Forty,7263
69885,20000.0,MORTGAGE,114378.0,7.46,0.0662,0.0,0,Under Forty,8482
69888,8000.0,MORTGAGE,50000.0,22.37,0.10640000000000001,0.0,0,Under Forty,6411
69889,8500.0,RENT,24305.0,26.27,0.2115,0.0,0,Under Forty,5833
69891,7775.0,RENT,69000.0,13.13,0.17559999999999998,0.0,0,Under Forty,11830
69892,1200.0,RENT,10000.0,5.76,0.245,0.0,0,Under Forty,3915
69893,30000.0,MORTGAGE,81000.0,30.48,0.20800000000000002,0.0,0,Over Forty,5864
69894,3400.0,MORTGAGE,38000.0,19.55,0.10640000000000001,0.0,0,Under Forty,5621
69895,24000.0,MORTGAGE,130000.0,10.78,0.10640000000000001,0.0,0,Over Forty,11343
69896,6000.0,MORTGAGE,36000.0,15.63,0.1825,0.0,0,Under Forty,4311
69901,30000.0,MORTGAGE,155000.0,10.63,0.1588,0.0,0,Under Forty,4950
69905,17625.0,RENT,40000.0,12.0,0.0762,0.0,1,Under Forty,7386
69906,15000.0,RENT,48000.0,23.88,0.1155,0.0,0,Under Forty,4646
69908,8500.0,RENT,102000.0,3.45,0.0662,0.0,0,Under Forty,8268
69915,18000.0,MORTGAGE,55000.0,5.69,0.1368,0.0,1,Under Forty,4919
69916,20000.0,MORTGAGE,81000.0,17.78,0.08900000000000001,0.0,0,Under Forty,6077
69917,15600.0,RENT,41900.0,6.93,0.10640000000000001,0.0,0,Under Forty,6656
69920,18000.0,MORTGAGE,59000.0,9.66,0.1155,0.0,0,Under Forty,7903
69924,21000.0,MORTGAGE,124875.0,14.22,0.1235,0.0,0,Under Forty,6686
69925,23650.0,RENT,54264.0,14.77,0.0762,0.0,0,Over Forty,10551
69926,4800.0,RENT,33000.0,6.4,0.17559999999999998,0.0,0,Under Forty,5894
69929,7500.0,MORTGAGE,92001.0,11.0,0.1522,0.0,0,Under Forty,7813
69930,8000.0,MORTGAGE,52000.0,19.32,0.1155,0.0,0,Under Forty,6960
69932,8000.0,RENT,67000.0,10.84,0.10640000000000001,0.0,0,Over Forty,6686
69933,8000.0,MORTGAGE,36000.0,21.13,0.1305,0.0,0,Under Forty,7568
69937,12000.0,RENT,45000.0,7.01,0.1885,0.0,0,Over Forty,9182
69938,7750.0,MORTGAGE,50000.0,15.46,0.1368,0.0,0,Over Forty,8298
69939,5000.0,MORTGAGE,125000.0,5.22,0.1235,0.0,0,Under Forty,7538
69940,10675.0,OWN,32000.0,7.5,0.17559999999999998,0.0,0,Under Forty,4341
69942,20000.0,MORTGAGE,69000.0,19.2,0.0662,0.0,0,Under Forty,10247
69943,4500.0,RENT,25000.0,26.64,0.1368,0.0,0,Under Forty,7416
69947,5500.0,RENT,50000.0,22.08,0.1155,0.0,0,Under Forty,11128
69948,10000.0,MORTGAGE,55000.0,20.57,0.10640000000000001,0.0,0,Over Forty,10735
69949,18000.0,RENT,56000.0,22.92,0.1155,0.0,0,Over Forty,9912
69950,2300.0,OWN,61000.0,19.08,0.0662,0.0,0,Under Forty,10063
69951,4800.0,RENT,30000.0,18.68,0.1825,0.0,1,Under Forty,4099
69956,10000.0,RENT,37000.0,24.53,0.1368,0.0,0,Under Forty,17309
69958,10000.0,RENT,49246.0,6.07,0.1305,0.0,0,Over Forty,9486
69959,1500.0,RENT,90000.0,20.27,0.10640000000000001,0.0,0,Under Forty,13657
69960,9000.0,RENT,82000.0,9.23,0.0971,0.0,0,Over Forty,7202
69962,14400.0,RENT,55000.0,19.24,0.08900000000000001,0.0,0,Over Forty,17826
69964,10800.0,RENT,60000.0,8.04,0.0971,0.0,0,Under Forty,6380
69969,9950.0,RENT,70000.0,13.13,0.21600000000000003,0.0,0,Over Forty,6868
69971,20000.0,MORTGAGE,141500.0,4.07,0.1305,0.0,0,Over Forty,12043
69973,5000.0,RENT,39000.0,13.32,0.10640000000000001,0.0,0,Under Forty,4525
69974,6000.0,RENT,65000.0,10.2,0.1522,0.0,0,Under Forty,4707
69976,2300.0,RENT,60000.0,18.44,0.1155,0.0,0,Under Forty,5741
69979,11500.0,MORTGAGE,35000.0,12.45,0.1368,0.0,0,Under Forty,4799
69982,12500.0,MORTGAGE,95014.33,29.21,0.1155,0.0,0,Over Forty,7782
69983,8000.0,MORTGAGE,40000.0,7.95,0.1885,0.0,0,Under Forty,6442
69984,10500.0,RENT,35363.0,22.76,0.1235,0.0,1,Under Forty,4525
69985,10625.0,RENT,32000.0,24.08,0.1235,0.0,0,Under Forty,3946
69993,15000.0,MORTGAGE,95000.0,6.51,0.1522,0.0,0,Under Forty,5072
69997,4200.0,RENT,52000.0,15.01,0.10640000000000001,0.0,0,Under Forty,7568
70000,7125.0,MORTGAGE,50000.0,23.97,0.0971,0.0,1,Over Forty,13473
70002,10875.0,OWN,62000.0,19.92,0.1305,0.0,0,Under Forty,6352
70003,7000.0,MORTGAGE,30000.0,23.72,0.1588,0.0,0,Under Forty,5802
70004,20000.0,MORTGAGE,90000.0,15.29,0.0662,0.0,0,Over Forty,8390
70005,2800.0,MORTGAGE,35000.0,17.66,0.10640000000000001,0.0,0,Under Forty,7507
70006,15000.0,MORTGAGE,140000.0,19.99,0.10640000000000001,0.0,0,Under Forty,6352
70008,10000.0,MORTGAGE,67000.0,7.34,0.1678,0.0,0,Over Forty,7447
70009,16000.0,RENT,70000.0,11.95,0.0971,0.0,0,Over Forty,7721
70012,9000.0,OWN,79000.0,17.85,0.0971,0.0,0,Over Forty,13169
70018,12000.0,OWN,41600.0,12.35,0.10640000000000001,0.0,0,Under Forty,5256
70019,18000.0,MORTGAGE,103200.0,8.29,0.10640000000000001,0.0,1,Over Forty,8206
70020,5000.0,RENT,30000.0,27.2,0.10640000000000001,0.0,0,Under Forty,7325
70022,10000.0,MORTGAGE,44200.0,6.14,0.1155,0.0,0,Under Forty,5925
70025,8100.0,RENT,85000.0,14.82,0.1885,0.0,0,Under Forty,5649
70026,7200.0,MORTGAGE,38000.0,17.81,0.17559999999999998,0.0,0,Under Forty,5284
70027,16700.0,MORTGAGE,75000.0,20.96,0.22699999999999998,0.0,0,Over Forty,6411
70028,22000.0,MORTGAGE,150000.0,1.64,0.0603,0.0,0,Over Forty,7903
70029,4000.0,MORTGAGE,51000.0,24.24,0.19519999999999998,0.0,0,Under Forty,8056
70030,8400.0,MORTGAGE,120000.0,7.7,0.1433,0.0,0,Over Forty,7660
70031,10000.0,MORTGAGE,82000.0,3.45,0.0971,0.0,0,Over Forty,6868
70033,10000.0,MORTGAGE,50000.0,4.44,0.1368,0.0,0,Under Forty,13657
70037,14800.0,MORTGAGE,100000.0,21.42,0.08900000000000001,0.0,0,Over Forty,15238
